https://playtech.co.nz/collections/pc-peripherals/products/steelseries-rival-5-versatile-multi-genre-gaming-mouse	Rival 5 Mouse	$119.00
https://playtech.co.nz/collections/components/products/g-skill-trident-z-rgb-64gb-2x-32gb-ddr4-3600mhz-memory	Trident Z RGB 64GB (2x 32GB) 3600Mhz DDR4 Desktop Memory	$499.00
https://playtech.co.nz/collections/components/products/msi-geforce-rtx-3060-ventus-2x-oc-12gb-gddr6-video-card	RTX 3060 VENTUS 2X OC 12GB Graphics Card	$699.00
https://playtech.co.nz/collections/pc-peripherals/products/elite-leather-suede-edition	Elite Leather & Suede Edition Gaming Chair	$579.00
https://playtech.co.nz/collections/pc-peripherals/products/aoc-24p2c-24-fhd-75hz-4ms-ips-frameless-monitor-usb-c-dock-usb-hub-ergonomic-stand-speakers	24P2C 24" Monitor	$339.00
https://playtech.co.nz/collections/pc-peripherals/products/aoc-24b2xh-24-16-9-1920x1080-fhd-ips-vga-hdmi-75hz-ultra-slim-monitor	24B2XH 23.8" Monitor	$249.00
https://playtech.co.nz/collections/pc-peripherals/products/aerox-5-wireless	Aerox 5 Wireless Mouse	$229.00
https://playtech.co.nz/collections/components/products/pc-o11-dynamic	PC-O11 Dynamic Mid-Tower ATX Case	$219.00
https://playtech.co.nz/collections/pc-peripherals/products/steelseries-nimbus	Nimbus+ Gamepad	$169.00
https://playtech.co.nz/collections/components/products/asus-rog-strix-z690-a-gaming-wifi-d4-lga-1700-atx-motherboard	STRIX Z690-A GAMING WIFI D4 DDR4 Motherboard	$649.00
https://playtech.co.nz/collections/pc-peripherals/products/creative-sound-blaster-x-g1-portable-soundcard-with-headphone-amplifier	Sound Blaster X G1 USB Sound Card	$79.00
https://playtech.co.nz/collections/wheels-pedals/products/r16	R16 Direct Drive Wheel Base	$1,849.00
https://playtech.co.nz/collections/components/products/asus-tuf-gaming-z690-plus-wifi-d4-lga-1700-atx-motherboard	TUF Gaming Z690-PLUS WIFI D4 DDR4 Motherboard	$489.00
https://playtech.co.nz/collections/streaming/products/elgato-key-light-air-studio-led-panel	Key Light Air Lighting	$229.00
https://playtech.co.nz/collections/streaming/products/elgato-cam-link-4k-capture-device	Cam Link 4K Video Capture	$239.00
https://playtech.co.nz/collections/pc-peripherals/products/asus-rog-strix-scope-rx-optical-switch-gaming-keyboard	ROG Strix Scope RX Keyboard	$129.00
https://playtech.co.nz/collections/lifestyle/products/playtech-cosplay-shirt-red	Playtech "Cosplay" Shirt - Red Merchandise	$79.00
https://playtech.co.nz/collections/pc-peripherals/products/arctis-nova-3	Arctis Nova 3 Headset	$169.00
https://playtech.co.nz/collections/pc-peripherals/products/s1-c	S1-C Mouse	$149.00
https://playtech.co.nz/collections/components/products/microsoft-365-family-up-to-6-users-12-months-subscription-digital-delivery	365 Family Software	$159.00
https://playtech.co.nz/collections/components/products/mpg-b550-gaming-edge-wifi	MPG B550 GAMING EDGE WIFI DDR4 Motherboard	$409.00
https://playtech.co.nz/collections/cockpits-1/products/next-level-racing-f-gt-elite-aluminium-simulator-cockpit-wheel-plate-edition	F-GT ELITE WHEEL PLATE EDITION Sim Cockpit	$1,279.00
https://playtech.co.nz/collections/pc-peripherals/products/asus-rog-strix-xg43uq-43-144hz-4k-uhd-1ms-hdr-freesync-va-gaming-monitor	XG43UQ 43" Monitor	$2,099.00
https://playtech.co.nz/collections/pc-peripherals/products/steelseries-apex-3-tkl-rgb-gaming-keyboard	Apex 3 TKL Keyboard	$119.00
https://playtech.co.nz/collections/lifestyle/products/playtech-mug	Playtech mug Merchandise	$20.00
https://playtech.co.nz/collections/components/products/da850-850w-80-gold	DA850 850W 80+ Gold Power Supply	$199.00
